3.750000	-7.228142
11.250000	-0.427596
18.750000	-0.565574
26.250000	0.000000
33.750000	-0.188525
41.250000	-0.109290
48.750000	0.158470
56.250000	1.853825
63.750000	2.038251
71.250000	0.039617
78.750000	3.889344
86.250000	4.316940
93.750000	-7.785519
101.250000	-9.154372
108.750000	-2.188525
116.250000	-6.513661
123.750000	-2.475410
131.250000	-8.080601
138.750000	-0.648907
146.250000	-0.004098
153.750000	-5.122951
161.250000	-2.790984
168.750000	2.050546
176.250000	3.112022
183.750000	-0.349727
191.250000	-1.590164
198.750000	-2.919399
206.250000	2.616120
213.750000	-5.191257
221.250000	1.614754
228.750000	-2.174863
236.250000	-1.321038
243.750000	0.315574
251.250000	3.837432
258.750000	1.605191
266.250000	-0.596995
273.750000	1.377049
281.250000	8.520492
288.750000	1.823770
296.250000	2.726776
303.750000	1.516393
311.250000	4.998634
318.750000	2.498634
326.250000	4.879781
333.750000	-0.795082
341.250000	5.524590
348.750000	4.612022
356.250000	4.383880
363.750000	7.717213
371.250000	4.532787
378.750000	6.159836
386.250000	11.457650
393.750000	11.715847
401.250000	13.610656
408.750000	14.632514
416.250000	17.846995
423.750000	13.759563
431.250000	11.259563
438.750000	13.571038
446.250000	8.491803
453.750000	10.198087
461.250000	5.991803
468.750000	8.193989
476.250000	6.745902
483.750000	3.154372
491.250000	3.303279
498.750000	2.926230
506.250000	0.803279
513.750000	3.184426
521.250000	1.745902
528.750000	0.912568
536.250000	0.158470
543.750000	-0.069672
551.250000	-2.034153
558.750000	-0.178962
566.250000	-1.617486
573.750000	0.346995
581.250000	0.614754
588.750000	-1.012295
596.250000	0.237705
603.750000	-0.030055
611.250000	-1.428962
618.750000	0.763661
626.250000	-0.446721
633.750000	-0.486339
641.250000	2.122951
648.750000	-0.446721
656.250000	-0.446721
663.750000	0.684426
671.250000	0.426230
678.750000	-0.297814
686.250000	0.495902
693.750000	-0.030055
701.250000	-1.240437
708.750000	-0.754098
716.250000	-0.863388
723.750000	-1.657104
731.250000	-0.148907
738.750000	-0.188525
746.250000	-0.903005
