3.750000	-5.730253
11.250000	-3.271237
18.750000	-0.536513
26.250000	0.000000
33.750000	0.275708
41.250000	-0.894188
48.750000	-0.067064
56.250000	-1.423249
63.750000	-6.505216
71.250000	-3.539493
78.750000	0.230999
86.250000	7.138599
93.750000	11.527571
101.250000	-1.490313
108.750000	13.457526
116.250000	13.979136
123.750000	12.928465
131.250000	12.295082
138.750000	21.281669
146.250000	21.102832
153.750000	14.903130
161.250000	21.937407
168.750000	21.549925
176.250000	19.552906
183.750000	28.047690
191.250000	33.807750
198.750000	27.250373
206.250000	35.722802
213.750000	28.889717
221.250000	28.211624
228.750000	25.842027
236.250000	21.236960
243.750000	27.354694
251.250000	32.988077
258.750000	28.360656
266.250000	23.070045
273.750000	26.266766
281.250000	29.940387
288.750000	17.421759
296.250000	14.128167
303.750000	8.770492
311.250000	6.579732
318.750000	7.943368
326.250000	4.925484
333.750000	-4.232489
341.250000	0.655738
348.750000	0.461997
356.250000	-1.177347
363.750000	-3.450075
371.250000	-2.913562
378.750000	-1.646796
386.250000	2.608048
393.750000	1.766021
401.250000	-1.594635
408.750000	-1.415797
416.250000	0.111773
423.750000	-0.149031
431.250000	-1.058122
438.750000	-0.782414
446.250000	-0.521610
453.750000	0.029806
461.250000	-0.521610
468.750000	-1.140089
476.250000	2.011923
483.750000	0.581222
491.250000	-0.700447
498.750000	0.305514
506.250000	0.208644
513.750000	-0.081967
521.250000	0.193741
528.750000	2.921013
536.250000	1.751118
543.750000	1.475410
551.250000	-0.506706
558.750000	1.490313
566.250000	-0.961252
573.750000	-0.797317
581.250000	0.938897
588.750000	1.490313
596.250000	-1.691505
603.750000	-0.245902
611.250000	0.581222
618.750000	-1.251863
626.250000	-0.245902
633.750000	0.111773
641.250000	0.096870
648.750000	-0.245902
656.250000	0.208644
663.750000	-0.081967
671.250000	-0.603577
678.750000	-1.073025
686.250000	0.648286
693.750000	-0.245902
701.250000	-1.058122
708.750000	-0.715350
716.250000	0.208644
723.750000	-1.967213
731.250000	-0.536513
738.750000	0.275708
746.250000	-1.251863
