3.750000	-12.322404
11.250000	-2.172131
18.750000	-0.532787
26.250000	0.000000
33.750000	0.100182
41.250000	-0.887978
48.750000	-1.420765
56.250000	2.440801
63.750000	2.185792
71.250000	-0.355191
78.750000	-0.569217
86.250000	-0.897086
93.750000	-2.267760
101.250000	-3.146630
108.750000	1.489071
116.250000	-1.256831
123.750000	-6.848816
131.250000	1.029144
138.750000	-3.032787
146.250000	2.067395
153.750000	5.077413
161.250000	5.396175
168.750000	2.928051
176.250000	4.694900
183.750000	5.769581
191.250000	1.593807
198.750000	1.470856
206.250000	2.071949
213.750000	5.182149
221.250000	6.557377
228.750000	7.745902
236.250000	7.686703
243.750000	14.143898
251.250000	18.488160
258.750000	16.010929
266.250000	28.187614
273.750000	25.910747
281.250000	32.996357
288.750000	36.397996
296.250000	37.363388
303.750000	37.841530
311.250000	44.763206
318.750000	41.985428
326.250000	44.995446
333.750000	37.463570
341.250000	33.984517
348.750000	26.917122
356.250000	24.039162
363.750000	17.650273
371.250000	13.183060
378.750000	6.871585
386.250000	3.214936
393.750000	3.246812
401.250000	1.958106
408.750000	1.857923
416.250000	1.812386
423.750000	1.102004
431.250000	-0.009107
438.750000	-0.742259
446.250000	-1.420765
453.750000	-0.387067
461.250000	0.523679
468.750000	-1.375228
476.250000	0.956284
483.750000	0.646630
491.250000	-0.765027
498.750000	-1.397996
506.250000	-0.487250
513.750000	0.300546
521.250000	1.234062
528.750000	0.122951
536.250000	1.357013
543.750000	0.423497
551.250000	-0.364299
558.750000	-1.297814
566.250000	-0.919854
573.750000	-0.132058
581.250000	-0.664845
588.750000	-1.297814
596.250000	-1.297814
603.750000	1.179417
611.250000	-1.575592
618.750000	-0.687614
626.250000	-0.765027
633.750000	-0.965392
641.250000	-0.077413
648.750000	0.068306
656.250000	0.068306
663.750000	0.300546
671.250000	-1.397996
678.750000	-0.787796
686.250000	-0.432605
693.750000	-0.209472
701.250000	-1.120219
708.750000	1.511840
716.250000	-0.487250
723.750000	-0.009107
731.250000	-0.255009
738.750000	0.655738
746.250000	-0.132058
