3.750000	-40.655738
11.250000	-8.672131
18.750000	-1.032787
26.250000	0.000000
33.750000	-0.344262
41.250000	-1.721311
48.750000	-0.754098
56.250000	-6.114754
63.750000	-11.147541
71.250000	-34.688525
78.750000	-34.180328
86.250000	-24.508197
93.750000	-9.934426
101.250000	-30.868852
108.750000	-6.344262
116.250000	-16.590164
123.750000	-11.737705
131.250000	-15.081967
138.750000	-4.032787
146.250000	2.622951
153.750000	10.688525
161.250000	-7.770492
168.750000	-2.016393
176.250000	2.639344
183.750000	10.491803
191.250000	-7.295082
198.750000	-6.918033
206.250000	-1.983607
213.750000	4.737705
221.250000	2.557377
228.750000	6.245902
236.250000	13.131148
243.750000	8.032787
251.250000	1.377049
258.750000	-2.655738
266.250000	1.409836
273.750000	1.688525
281.250000	-1.114754
288.750000	-7.213115
296.250000	-3.803279
303.750000	-10.491803
311.250000	-7.459016
318.750000	-10.459016
326.250000	-0.393443
333.750000	-13.147541
341.250000	-7.737705
348.750000	-6.360656
356.250000	-8.016393
363.750000	-7.016393
371.250000	-4.983607
378.750000	-6.295082
386.250000	-5.229508
393.750000	-2.475410
401.250000	-1.819672
408.750000	-2.475410
416.250000	-1.409836
423.750000	-1.786885
431.250000	-2.786885
438.750000	-3.131148
446.250000	-1.754098
453.750000	-2.442623
461.250000	0.245902
468.750000	-3.819672
476.250000	-1.377049
483.750000	-4.131148
491.250000	-2.098361
498.750000	-1.786885
506.250000	-0.098361
513.750000	-1.032787
521.250000	-0.377049
528.750000	0.622951
536.250000	-0.754098
543.750000	-2.409836
551.250000	-2.475410
558.750000	-2.131148
566.250000	-4.475410
573.750000	-1.409836
581.250000	-2.442623
588.750000	-4.131148
596.250000	-4.131148
603.750000	-2.098361
611.250000	-4.131148
618.750000	-2.409836
626.250000	-2.098361
633.750000	-2.409836
641.250000	-0.688525
648.750000	-3.098361
656.250000	-3.098361
663.750000	-1.032787
671.250000	-3.786885
678.750000	-1.065574
686.250000	-0.377049
693.750000	-3.098361
701.250000	-3.786885
708.750000	-1.377049
716.250000	-2.098361
723.750000	-3.786885
731.250000	-0.032787
738.750000	0.655738
746.250000	-2.409836
